Resisting a Bite of the #Holiday @Apple - http://t.co/NZDodzQ5WE http://t.co/7AKxZYBr7l,neutral
"Apple pivoting iPad education strategy to regain its footing $AAPL #aapl
http://t.co/RWiHidT3Ft",neutral
#Intel's Keys To 2015 Earnings Growth #INTC  #AAPL http://t.co/S42SOOtC3f,neutral
Chinese smartphone maker claims #Apple copied iPhone 6 design - http://t.co/iUzewX1JuE #AAPL #Android,negative
@apple pls make better chargers :),negative
@TeamCavuto @JustinRaimondo @Apple it's you,neutral
"@jakeflem @Apple That sucks, don't know what it cost in dollars but for us that was £400 :(",negative
Safari just crashed on me and I didn't have any tabs open wtf @apple,negative
iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,neutral
RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,positive
"Morgan Stanley Sells #Apple Inc., but #AAPL Stock Still a Buy: #aapl stock news Morgan Stanley Sells Apple Inc... http://t.co/Q20LTF26Uz",neutral
"#AAPL:Apple Inc., International Business Machines Corp., Exxon Mobil Corpora...http://t.co/0XWPHhpA6C",neutral
"@Apple [#Apple] #Names Its Best #iPhone and #iPad Apps of the #Year. (#Monday, 8 #December) http://t.co/diZhjbZbKn",neutral
Just received my @auugmotionsynth. Just gotta wait for @apple to approve their app now!,neutral
@RoamingWithRuth @Apple pretty cute guys,neutral
"#Sketchy #Rumor Claims @Apple [#Apple] Planning New 4. (#Thursday, 4 #December) http://t.co/pTG4CIZBPn",neutral
"My keyboard only ever freezes up when I'm trying to talk to Ian, @apple why do u hate the sophian",negative
Perfome @apple pie.. http://t.co/eHsgVdej9N,neutral
Will Apple Pay Consumers $1 Billion For Deleting Their Music? http://t.co/BWtOE7mAo5 #AAPL,neutral
"Steve Jobs defends Apple from the grave in iPod lawsuit 
$AAPL #aapl
http://t.co/L5rxeW2zKp",neutral
"If you would've invested $50,000 in 2005 in #AAPL stock you would have $1,315,066 today. #shucks",positive
CNBCTV:  #Chromecast beats #AppleTV #aapl http://t.co/uX3vYSzHhu,negative
RT @PulsePointBuzz: Our @Apple watch prototype for the male couch potato @smithandbeta @Clorox  @zemanta #digidaydbs http://t.co/ZkzvK5bxAw,neutral
Have Apple's iPad Sales Peaked? #AAPL http://t.co/zDUTviV8ys,neutral
iPhone 6 and 6 Plus Shipping Times Improve to 3 to 5 Days for Many Models http://t.co/zEZPVPUWvR #AAPL,neutral
"RT @taraluv_: had soo many iPhones and never had a problem, smashed 2 screens in 3 months with this 6 @apple u can suck my balls",negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@Apple patents active fall protection system that shifts iPhones in midair http://t.co/UmVw5NeoJC,neutral
"Apple Watch's high-priced fashion focus on the mark, survey says $AAPL #aapl
http://t.co/zyrN5Tfis0",neutral
I wish phones had an infinite amount of storage @apple you need to do something about that,neutral
CNBCTV: #Apple's margins better than expected? #aapl http://t.co/7geVrtOGLK,positive
"@Technical_Chart ust sayin', #AAPL is still the king....",positive
"Gotta love the Genius Bar @ @apple!! Thanks for your help Alex!! @ Apple Store, Suburban Square http://t.co/OLfpZ8m9qX",positive
"Steve Wozniak on @Apple, the Computer Revolution, and Working With Steve Jobs http://t.co/01201wlyzu via @BW",neutral
REPORT: #Apple Wants Fashion And Luxury Experts To Help Sell The #AppleWatch #aapl http://t.co/I1UpTiCF0i http://t.co/rorXfmpPSk,neutral
JMP raises #Apple price target to $150 on 'exceptionally strong' demand for: Apple Insider: #AAPL: 115.93 (+1.... http://t.co/3lEGAxehrY,neutral
Jeff Daniels in Talks to Play Former Apple CEO John Sculley in Aaron Sorkin's Steve Jobs Movie [Mac Blog] http://t.co/qg1CP2ozaW #AAPL,neutral
"#AAPL iPad wins in ranking for best Android tablets - Seems reasonable, right? http://t.co/uJGixPbfQG",positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"@Apple Yosimite Detects Faulty RAM Module but Apple Hardware Test Does Not?
#Apple #Yosemite #AHT 
http://t.co/BwFpd3q2xA",negative
Apple's PT raised by Citigroup Inc. to $135.00. http://t.co/uRDSOSzGY7 $AAPL #AAPL,neutral
RT @JodiSpicer: #whoknew Why isn't @Apple on Twitter? http://t.co/HmsbwjEL1K #interestingfact #passingthetime,neutral
really pissed at @apple . trying to edit video and can't convert files due to not having the mpeg 2 component anymore because of os update.,negative
Is Apple The Most Important Stock On Earth?  http://t.co/xylQ5d5JN5 #aapl http://t.co/PwxjC5o8Q8,neutral
"Looking down on the crazy George Street, #Sydney in the rain from the @Apple Genius Bar... http://t.co/TuBXTBvKy4",neutral
my iphone 6 FINALLY came after almost 3 weeks don't think I'll forget this @apple,negative
honestly fuuuuccckkkk you @apple http://t.co/0aV4VreGUj,negative
"Apple, Xiaomi smartphones found violating privacy laws in Taiwan $AAPL #aapl
http://t.co/OJkO81vhUz",neutral
@LupeFiasco Did he sell his headphones to @apple ?,neutral
Then how the hell did I take this screenshot? @apple @timcook http://t.co/NvFWwi4JsM,negative
I called Operator @Apple to speak to someone about Corp funding the Frank O Geary baseball stadium in St Pete FL. Shehungup @tim_cook  HELP!,neutral
Steve Jobs' Snarky Testimony Takes Center Stage in iPod Class-Action Lawsuit Opening http://t.co/Nxet3fEO5Q #AAPL,neutral
@apple #YosemiteProblems Erases my saved pass words every day. This is getting annoying.,negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
You're probably reading this on an iPhone built by the largest company around #AAPL They broke more records http://t.co/GpCQIgWMXm #impress,positive
"@Apple building massive new #R&amp;D center in Japan, says its prime minister http://t.co/lbEkdP2cKv",neutral
My iPhones working without a SIM card on 3G (not on wifi) #wtf @apple,neutral
@Apple's Stock on a Tear Due to Higher Profit Margin; Will #AppleWatch Continue This Trend? - http://t.co/DrwkzM6txI http://t.co/fmwLNtGfBd,neutral
"@Apple [#Apple] #Pay FAQs: #When will Apple Pay launch in the #UK, #is Apple Pay secure .... (#Thursday, 4 #Dece... http://t.co/cur3Pu3n6H",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
hey @apple is it normal for my laptop charger to be soldering itself to my skin? Thanks! - J,negative
RT @SVNetwork: How an SVN connection led to safer conditions for @apple's workforce http://t.co/c36k5fVoHQ @GreenAmerica @GlobalLabor1,positive
what are you talking about @Apple I back it up all the time http://t.co/6imGXmhwNJ,negative
Design-driven companies like @Apple and @Coca-Cola have outperformed the S&amp;P 500 by 228% over the past 10 years. http://t.co/Ho3yn3gU8F,positive
"Crystal Baller: Rebirth of the 4-inch iPhone and other insane Apple rumors $AAPL #aapl
http://t.co/yvpAZQUmNt",neutral
"Deutsche Bank Sees Risk Of Apple iPhone's 'Sharp Production Cuts' $AAPL #aapl
http://t.co/QHLVaGZjkU",neutral
"Final #AAPL #PutCallRatios for Friday, December 5, 2014 http://t.co/ALiZA7PcqF via Hamzei  $$",neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,neutral
RT @paisley_smithh: Real tired of my charger breaking every month @Apple,negative
"RT @JPDesloges: Higher Price Targets Are Not Helping Apple's Shares $AAPL #aapl
http://t.co/QTLiiXy1Ed",negative
#PeroQueMorro !!!! 'Lawyers say #iPods deleted songs not purchased from @Apple' https://t.co/Q0klhG3VEx via @gigaom,negative
"The best link of the day on @usemuzli Tech: @facebook CEO Mark Zuckerberg goes after @tim_cook , @Apple -- AppAdvice
http://t.co/cDnZCthRlA",neutral
Apple Inc. To Open 500 Stores In India http://t.co/AMx3jhn1YH #AAPL,neutral
I love @apple bc I can record in my home. But can they pull some serious fuckshit. This thing is designed to get lost http://t.co/ULeXs7PVCv,positive
@apple really needs to do something about these bullshit cords,negative
#applecare only cares about @Apple beware of false prophetsI mean profits!,negative
"CGK had laptop prob today.  @apple  Local #, useless. Tech support, useless. 1 hr at Genius Bar, useless.  Buy a PC next time?",negative
#iPhone6S Rumors Point To A Curious Early 2015 Release - Forbes #aapl http://t.co/YGHgLCjbfK,neutral
New 4-inch #iPhone6 Reported: 5 Reasons @apple Must Make it http://t.co/WdiezLNdCM #choice #device #smartphone #budget,neutral
Our @Apple watch prototype for the male couch potato @smithandbeta @Clorox  @zemanta #digidaydbs http://t.co/ZkzvK5bxAw,neutral
RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,negative
@_emilymahon @nosheenh2oo9 @Apple shut the hell up,negative
"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF",neutral
#AAPL:After Years Of Losses Apple Is Finally Clawing Back Some Market Share ...http://t.co/cvBw4HDO9x,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
Attn @Apple :  Buy these guys &amp; make #AppleTV what it should be. 'Fan TV' Heads for the exit   http://t.co/mCPfhvKilJ via @pkafka,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",negative
"More expensive @Apple products failing after less than 18 months.  No warranty, no recourse. Why is it we buy this junk again?",negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@OneRepublic @Apple #AppleAddict ! The show in Paris was Amazing !!!! Thank you guys !!!! See you soon !,positive
Just broke my 3rd charger of the month. Get your shit together @apple,negative
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
@wastwater1 make them poor to increase profits? #cynic @Apple @traffordcentre,negative
#AAPL:The 10 best Steve Jobs emails ever...http://t.co/82G1kL94tx,neutral
I swear to fuck I would rather cut and splice physical fucking tape than dick around with one more @Apple product with shit design.,negative
"Apple:Dec 3 Trading Daily Profit $1.85/sh, Weekly Profits of $15.22/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/az3SvKM4Id",neutral
"Is it just me, who feels #Yosemite eats more battery &amp; Resource than #Mavericks?  @Apple are you reading this?",negative
Left the hoos we 100% now got 50 iPhones are dire @apple suck ur mum,negative
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
"@brandivatemktg @Apple - Integrity cures most evils. #MFi, in this case, will too!",neutral
"Please @Google, replace Java for another language. Follow @Apple's example, innovate!",positive
Amazon (AMZN) Ecosystem: The Biggest Threat to #AAPL Stock: amzn Amazon (AMZN) Ecosystem: The Biggest Threat t... http://t.co/A0j0C8TbyW,neutral
I'm learning all about Apple at @Influenster! @Apple http://t.co/CKyptDnrtg,neutral
Will @apple be growing its services areas?  @barclayswealth thinks it...,neutral
@Apple What english is this? What do you mean? http://t.co/pZB18o3kVJ,negative
Loved the discussion about @prcelines come back. @hblodget called it second to @apple turnaround #BI_IGNITION2014,neutral
"On December 11th, @Apple will be hosting Hour of Code programming workshops  via @9to5Mac http://t.co/wD82vIeXw7",neutral
Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,neutral
"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",neutral
#AAPL moving towards the #IoT and more connectivity in your everyday life. RT @businessinsider: THE FUTURE OF APPLE http://t.co/ZiKLflrHpm,positive
@ace_kit_uk @office_nerd @Apple Is this deal still available?,neutral
MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing,neutral
Loving my #carplay unit in my Honda Fit!  Works great.  I just hope more apps make it to CarPlay!  Come on @Apple!!,positive
#AAPL:Apple Is Building A $161 Million Theatre...http://t.co/iY5XtGtlGp,neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
@Apple recruiting luxury executives for iwatch. I'll make it easy for them: just get celebrities to wear them.,neutral
Thank you @apple #AppleSantaMonica for fixing my friend's phone in less than 2 hours free of charge. You guys are the best.,positive
"Hey @apple, fuck you for thinking I want text messages to pop up on my computer, iPad and phone.. #ThisIsWhyPeopleGetMurdered",negative
.@apple The iPad update to iOS 8 is an absolute disaster. Nothing works right anymore. Safari crashes constantly. #iFail,negative
RT @schreier: It makes you smarter.  Elevate is @apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC,positive
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",negative
RT @dbreeeezy_: so with ios8 u can delete a contact but its not actually deleted fml fuck u @apple,negative
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
Our buddies @ArccosGolf are at eye level in the @apple store #startups @ctnext @StamfordiCenter #nice http://t.co/r3j9yZ5G8u,neutral
"#UBS #Increases @Apple [#Apple]'s #iPhone6 Sales, #Revenue And EPS. (#Friday, 5 #December) http://t.co/5eDlBX0iSE",neutral
"RT @uTunes3000: Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews",negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",negative
Yall need to fix this flicker/flash when I swipe up to close apps @Apple,negative
"Apple's first patent reassignment from PrimeSense buy hints at 3D mapping on Apple TV, iPhone $AAPL #aapl
http://t.co/2n2KjtmU2g",neutral
@Apple #CEO @Tim_Cook to be namesake of Alabama anti-discrimination bill http://t.co/S6q98V17mi,neutral
"Facebook CEO Mark Zuckerberg criticizes Apple $AAPL #aapl
http://t.co/EVrsNVdeXe",negative
#AAPL:Here's The Perfect Gift For Any Apple Fan...http://t.co/uNPTO1gjbL,positive
.@Apple CEO's name to grace Alabama antidiscrimination bill |@SDGLN @KenSanDiego @Benny_C @jimwinsor @mistercervantes http://t.co/UdeeIZanLA,neutral
@Apple there isn't a puke emoji I'm pissed fix it fat,negative
$aapl @Apple survive the 2014 Holiday? Investors Say Yes.  http://t.co/RanqKt2Q9n'#roc #NYC #California #SanFrancisco #tech #christmas2014,positive
@Apple reveals its Best of 2014 app list- Elevate and Threes! top the list http://t.co/mihPqPozLt via @Techland,neutral
"Kantar: iPhone 6 helps Apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL #aapl
http://t.co/YLL678kOkn",positive
"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF",neutral
"@TeamCavuto @USAlivestrong @Apple Misplaced Neil. They should protest At city hal and the mayors office, and Police Station. Not Apple.",neutral
Thanks @lausd @apple and @pearson for the great leadership.Federal grand jury subpoenaed documents from L.A. Unified http://t.co/SgGqVMczlH,positive
US Stock Futures Up; All Eyes On Jobs Data http://t.co/6GdZ2zx6Yf #AAPL #AJG #BankofAmerica #BIG #ERIC #PreMarket #Markets,neutral
Bluetooth 4.2 to Bring Direct Internet Connectivity and Increased Speed http://t.co/w0hEGLfBpi #AAPL,neutral
@LittleWordBites @Apple @TommyHilfiger Sounds like we'd travel well together then! #TL_Chat,neutral
Thank you to the nice lady at @Apple in #RegentsStreet for helping me grab my phone today ^_^ You are a life saver!,positive
The power of @Apple 's strong branding and store design in one photo http://t.co/Xsjk3LV0ei via @qz.  Article: http://t.co/eDjJ9R61yE,neutral
RT @Stuff_SG: The rumoured @oppo R8207 looks very similar to a certain @Apple #iPhone6 http://t.co/nJKstb1rJf,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
Apple's Best of the iTunes Store 2014: 'Elevate' and 'Pixelmator' Win Top App Honors http://t.co/4K31wjWouD #AAPL,neutral
FUCK ALL FUCK IT ALL IM SOOOOO SLEEP FIX YOUR SHIT @APPLE,negative
Imovie screws up my project yet again. I really hate @apple,negative
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Rtp4lPKX3A",neutral
"Apple Opening New Retail Store in Toledo, Ohio Saturday, December 6 [Mac Blog] http://t.co/ynkgEl9JSL #AAPL",neutral
"Check out @Mercedes Benz For @Apple #iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. #MercedesBenz http://t.co/OSIY3SJrkF via @eBay",neutral
"@apple #iPhone6 running #ios811 sporadically hangs. Doesn't seem to be when running any app in particular, sometimes none run and it hangs.",negative
"Why Apple Failed to Make Sapphire iPhones $AAPL #aapl
http://t.co/lVWKvsxOGu",neutral
I had to do made the #switch from iPhone 6 to the galaxy note edge. @apple keep up http://t.co/1Vve1htP0n,negative
"@apple official I have 2 appletv's constantly loosing network co, Watching tv media is impossible, Can you re",negative
RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,positive
Major News Outlets Seek Permission to Share Steve Jobs' iPod Lawsuit Deposition Video http://t.co/K1o0qEEVZL #AAPL,neutral
RT @WolfInPigsCloth: Even the @Apple #NYC flagship store wasn't spared a visit from the #EricGarner protests @verge: http://t.co/xEuDG7rAN7,neutral
"@Mzhoov @BionicBombshell Be warned @Apple: If Consuela gets a quincenera emoji, Tasha BETTER get a juke session emoji!",neutral
RT @ehsonakbary: THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj,negative
iMessage isn't working thanks @apple,negative
Nice job @Apple - Learn to code opportunities next week at Apple stores nationally #edtech #stem #ap http://t.co/JatgD1ce8q,positive
Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,neutral
#AAPL:Apple co-founder The Woz going into reality TV...http://t.co/N4TcQdV5MV,neutral
RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,positive
Yesh. RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/0MTt6MwUvd,neutral
"Mark #Zuckerberg defends free #Facebook, fires back at @Apple and @Ello http://t.co/BCowoLMizS",neutral
Why do you hate business so much @Apple?,negative
Is Apple a symptom of a tech bubble? Could Apple be overvalued? 700B Reasons for Apple's Valuation: https://t.co/MssFgcQiaF #Apple #AAPL,neutral
@apple iCal AGAIN!!! it reset all my recurring in spite of months of individualizing each one per current date. #fail #icloud #sucking,negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
Not sure who is worse @ATT @Apple vacations or @SovereignBankUS,negative
@engadget why are apple users surprised? @apple tells them how to hold their phones what's on their phones &amp; what they can listen to #isheep,negative
@zoee_janoskians @Apple WHAT HAPPENED OMD,neutral
"RT @jamisonfoser Hi @Apple please kill iTunes with fire and start over,",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/pBiVbGNMN2",neutral
"#Verrücktes #Gerücht: #iPhone6s zum @Apple [#Apple] Watch. (#Wednesday, 3 #December) http://t.co/mSMQYRTUTO",neutral
why don't we have harry potter emojis please work on this @Apple,negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"#AAPL RT @FortuneMagazine Alex Gauna flips his Apple bit, sets Street-high target of $150 http://t.co/rsHjD9BrHp",neutral
RT @OvelhaNegraTV: Apple TV fades away in streaming video player market - @Apple #vod #streaming http://t.co/5jYgtiCWlc,neutral
#AAPL:Don't Confuse Morgan Stanley Decreasing Apple's Weighting By 1% With B...http://t.co/5jWelm30vM,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
I wonder if @Apple is aware that they use the international symbol for #KissMyAss in their retail stores? http://t.co/Z16LEgkKNO,neutral
"MasterCard Teams up with Gwen Stefani to Promote Apple Pay $AAPL #aapl
http://t.co/EToKp308cW",neutral
#Win a #New @Apple @iPad Mini 3 with an @iTunes Gift Card! http://t.co/5pZl2WA9sv,neutral
@Apple 'deleted #iPod #music from rival services' http://t.co/a9VO9E0g5F,negative
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",negative
TheStreet:  #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl  http://t.co/f2qTGIBDDq,neutral
You'll Be Able To Learn How To Code For Free Next Week At Your Nearest Apple Store http://t.co/F4x7BjjuUk #coders #technology @apple,neutral
"All in the wrist: Devs embrace future of Apple Watch apps $AAPL #aapl
http://t.co/fUKLqn6J0G",neutral
I posted 9 photos on Facebook in the album 'WOW TALKS // PASSION FOR DESIGN // LONDON DESIGN FESTIVAL @APPLE' http://t.co/vgRlX9OCMT,neutral
#Apple questions whether iPod class action suit can proceed as case may lack genuine ... - http://t.co/cy8GUn7DFH #AAPL #EddyCue,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
RT @KaminaBlue: Get three way FaceTimeing. Im sick of google hangouts. @Apple,neutral
"Why Even Apple Is Surprised by the Enormous Demand for the iPhone 6 $AAPL #aapl
http://t.co/rwGf20VByx",neutral
Apple Is Warming Up To Social Media: Apple is hiring a social media guru in L.A. Will @Apple finally tweet?Her... http://t.co/smpzI9ZwA5,positive
@Apple: Apple ID should ALWAYS b able to b set up w/out cred card/PayPal/gift card attach to it. You'll still get your $ if they buy. #fail,negative
#AAPL:Apple Inc. (AAPL): Is The Run Over?...http://t.co/Tv2iXZ2r92,neutral
Does @apple store in Georgetown sell refurb'd iPads? Or just new? Are refurbs only available online?,neutral
"@jacobrossi yeah, seriously... why doesn't @Apple have one?  Good developer relations I think to have one.",negative
Natalie Portman Passes on Aaron Sorkin's Steve Jobs Movie http://t.co/mHR1YwcFKW #AAPL,neutral
@TeamCavuto @Apple Most of these stooges have no idea why they're even out there. This is Occupy v.2.,neutral
"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",neutral
"Good grief, @Apple, could you all have a more sucky hold music queue playlist? No offense, but, ewwwwww! Johnny Cash into a rap song? Gross",negative
The 10 Most Important Differences Between #Macs And #PCs #aapl http://t.co/vSxUcX6vyx http://t.co/97huQ31qPT,neutral
"Technical Observation of the Day: Tested the 20 DMA on Apple $AAPL #aapl
http://t.co/6EJ6Mbv44f",neutral
@mattnwells I just wish I could post my #fav #coolclimate #Merlots on @delectable using my @apple flip phone,neutral
"@prettynumbers @TeamCavuto @Apple Also, Steve Jobs? Overrated. https://t.co/0Zu1Cga8kP",negative
$AAPL shares fall despite price target increases from BMO Capital and Citigroup http://t.co/vInsdgqxCA #Apple #AAPL #WallStreet #NASDAQ,negative
@SforSimrat I thought abt @Apple when bought @Dell lemon. Tried to save $. Wasn't worth savings. Regretting ever since. @DellCares #DellHell,negative
"Five Apple predictions for 2015 $AAPL #aapl
http://t.co/5y58wpQ3nf",neutral
Apple Inc. Defendants Take the Stand in Anti-trust Lawsuit http://t.co/WNd8mDLiDr #AAPL #AntiTrust,neutral
'@Apple: What to Expect in 2015' http://t.co/36w26XZlzb,neutral
RT @Sjado: @Listen2Lena 3x bonus airmiles @Apple right now! #airmilesshops,positive
Is there anything more maddening than notifications re-appearing with app upgrade? @Apple,negative
@apple why was the iphone 4 ever created,negative
@Apple store on 5th ave http://t.co/oIxg0YpFn9,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/fGN0TdxhyM",neutral
"Apple: quarter 2014Q3 EPS is $1.42. Use it at #free App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS",neutral
RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",negative
INSPI(RED) by @Apple and @tim_cook on #WorldAIDSDAY. 100% of #AppsforRED in @AppStore go to fight AIDs. Get @Farmville2 and @CSRRacing @RED,neutral
"Apple Throws Last-Minute Curve Ball In Lawsuit $AAPL #aapl
http://t.co/ik7fTfkjNF",neutral
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG",neutral
"Apple Stores recruiting fashion/luxury experts ahead of Apple Watch debut $AAPL #aapl
http://t.co/AD9wcBYfRa",neutral
@Cyrus_T_Virus @Apple good god lmao. burn daytona to the ground,neutral
#AAPL:Apple says plaintiffs' iPods not covered by suit...http://t.co/8V0eYzQFDQ,neutral
"Up 169%, Is #Apple Supplier #Skyworks Still A Buy? #SWKS  #AAPL #BRCM #MU #QCOM #VTI http://t.co/YcxoMNmHqo",neutral
BloombergTV:  #iPod Trial: Consumers Had Other MP3 Options: Gauna http://t.co/yNfVXKsnda via @BloombergTV #aapl,neutral
Your stupid as shit upgrade has ruined the god damned IDE @apple,negative
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
'@WhoaBiebz: GET YOUR SHIT TOGETHER OR I'LL GUY A SAMSUNG GALAXY S5 @APPLE' http://t.co/LEHpmkxK0a,negative
RT @bchmura12: .@apple you suck,negative
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
"#Rumors #Surface for @Apple [#Apple] #iPhone6S and #iPhone7 in #2015. (#Wednesday, 3 #December) http://t.co/ErwYTy3heX",neutral
#AAPL:Beacons Hit Stores Ahead of Holidays...http://t.co/sSdd7YRfJt,positive
16GB @Apple #iPad Air 2 Retina WiFi Tablet $400 + Free Shipping via #EBAY http://t.co/TrkYuoYew7 #CyberMonday #firstworldproblems,neutral
RT @lukesmut: my calls wit amanda keep ending @apple fix urself,negative
"Apple to Support a New Franchise of 500 iOS Stores in India $AAPL #aapl
http://t.co/390LCAqyfT",neutral
"#AAPL:
Call America for free until Christmas: Tesco cuts costs for relaunch...
http://t.co/ujvbkQVfqj",neutral
L.A. School District Officially Ends $1.3 Billion iPad Initiative in the Midst of an FBI Investigation http://t.co/ny9oaj6gXr #AAPL,negative
